Id,datetime,country,region_clean,title,content,content_clean,url,month,season,quarter,year,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,vader_predict,roberta_predict
1554,2021-05-20 12:00:00+00:00,Sudan,Africa,"‘Spirt of unity, partnership and collaboration’ needed to realize Sudan’s aspirations","Moving from Sudan’s current fragile transition period towards stable civilian rule, requires a continued “spirt of unity, partnership and collaboration”, a senior UN official told the Security Council on Thursday.","['spirt', 'unity', 'partnership', 'collaboration', 'needed', 'realize', 'sudan', 'aspiration']",https://news.un.org/en/story/2021/05/1092362,May,Spring,2,2021,0.0,1.0,0.0,0.0,0.016894804,0.63002926,0.3530759,neutral,neutral
1555,2021-05-20 12:00:00+00:00,Palestine,Middle East,"Gaza children living in ‘hell on earth’, UN chief says, urging immediate end to fighting","The past ten days have witnessed a “dangerous and horrific” surge in deadly violence in the Occupied Palestinian Territory (OPT), particularly Gaza, and in Israel, the UN chief told the General Assembly on Thursday.","['gaza', 'child', 'living', 'hell', 'earth', 'un', 'chief', 'say', 'urging', 'immediate', 'end', 'fighting']",https://news.un.org/en/story/2021/05/1092332,May,Spring,2,2021,0.152,0.848,0.0,-0.3612,0.75054675,0.2399943,0.009458871,negative,negative
1556,2021-05-20 12:00:00+00:00,Palestine,Middle East,WHO appeals for regular access to Palestinian enclave amid ongoing Israeli strikes,"The UN health agency has added its weight to calls for regular humanitarian access to Gaza, where two dozen medical facilities have now come under attack through Israeli air strikes, along with healthcare personnel.","['appeal', 'regular', 'access', 'palestinian', 'enclave', 'amid', 'ongoing', 'israeli', 'strike']",https://news.un.org/en/story/2021/05/1092322,May,Spring,2,2021,0.185,0.815,0.0,-0.3612,0.3022879,0.67846835,0.019243699,negative,neutral
1557,2021-05-19 12:00:00+00:00,Unknown,Africa,COVID-19 pandemic ‘feeding’ drivers of conflict and instability in Africa: Guterres,"Women and young people must be part of Africa’s plans to recover from the COVID-19 pandemic, which is feeding factors driving conflict on the continent, UN Secretary-General told the Security Council on Wednesday.","['covid-19', 'pandemic', 'feeding', 'driver', 'conflict', 'instability', 'africa', 'guterres']",https://news.un.org/en/story/2021/05/1092222,May,Spring,2,2021,0.187,0.813,0.0,-0.3182,0.6305136,0.35738555,0.012100811,negative,negative
1558,2021-05-19 12:00:00+00:00,SY,Middle East,"Syria: Prolonged violence, violation and abuse ‘bound to affect generations to come’","Millions of children trapped in protracted conflict in Syria continue to endure severe violence with little support for survivors, according to the UN Secretary-General’s third report on the situation, launched on Wednesday.","['syria', 'prolonged', 'violence', 'violation', 'abuse', 'bound', 'affect', 'generation', 'come']",https://news.un.org/en/story/2021/05/1092252,May,Spring,2,2021,0.561,0.439,0.0,-0.91,0.839461,0.15500395,0.0055350736,negative,negative
1559,2021-05-19 12:00:00+00:00,Palestine,Middle East,"Ceasefire needed now, to stave off disaster in Gaza says UNICEF chief, as UNRWA launches emergency appeal","At least 60 youngsters have been killed in Gaza and another 444 have been injured in less than 10 days of conflict with Israel, the head of UN Children’s Fund has said, in a call for an immediate ceasefire and aid access to “stave off disaster”. On Wednesday, the UN relief agency for Palestine refugees (UNRWA) launched a flash appeal for $38 million, to deal with the spiralling humanitarian crisis.","['ceasefire', 'needed', 'stave', 'disaster', 'gaza', 'say', 'unicef', 'chief', 'unrwa', 'launch', 'emergency', 'appeal']",https://news.un.org/en/story/2021/05/1092212,May,Spring,2,2021,0.309,0.691,0.0,-0.7717,0.3021982,0.6567222,0.04107956,negative,neutral
1560,2021-05-18 12:00:00+00:00,Unknown,Africa,"Fresh attacks, dire conditions plague Africa’s Sahel, Security Council hears","Despite a deteriorating security situation and the reverberating effects of the COVID-19 pandemic, regional troops deployed to combat terrorists in Africa’s Sahel region have scaled up the tempo of their operations in recent months, efforts that must be matched by a spirit of solidarity among their global partners, the senior UN peacekeeping official told the Security Council on Tuesday.","['fresh', 'attack', 'dire', 'condition', 'plague', 'africa', 'sahel', 'security', 'council', 'hears']",https://news.un.org/en/story/2021/05/1092202,May,Spring,2,2021,0.355,0.361,0.283,-0.296,0.8759811,0.11909,0.0049288385,negative,negative
1561,2021-05-18 12:00:00+00:00,Palestine,Middle East,"UN urges greater aid access for Gaza, ‘intensification of mediation efforts’ to end Israel-Palestine violence","The international community must do “all it can” to de-escalate the violence in Gaza and Israel which has left hundreds dead and injured, said the UN’s political affairs chief on Tuesday, calling on all those involved in the fighting to allow for the “intensification of mediation efforts”, which can also help stem a growing humanitarian crisis in the Gaza Strip.","['un', 'urge', 'greater', 'aid', 'access', 'gaza', 'intensification', 'mediation', 'effort', 'end', 'israel-palestine', 'violence']",https://news.un.org/en/story/2021/05/1092172,May,Spring,2,2021,0.209,0.663,0.128,-0.3818,0.13411102,0.8069939,0.058895126,negative,neutral
1562,2021-05-17 12:00:00+00:00,Libya,Africa,"Libya: ‘Justice delayed is justice denied’, ICC chief prosecutor tells Security Council","Accountability is an important step on the road to peace in Libya, the Prosecutor of the International Criminal Court (ICC) told the Security Council on Monday.","['libya', 'justice', 'delayed', 'justice', 'denied', 'icc', 'chief', 'prosecutor', 'tell', 'security', 'council']",https://news.un.org/en/story/2021/05/1092132,May,Spring,2,2021,0.114,0.539,0.347,0.5994,0.5439112,0.4433968,0.012691965,positive,negative
1563,2021-05-16 12:00:00+00:00,Palestine,Middle East,"In Security Council, UN chief calls for immediate end to 'utterly appalling' Israel-Palestine violence","The current “senseless” cycle of violence in the Middle East must end now, UN Secretary-General António Guterres said in remarks to a Security Council meeting held on Sunday morning in response to the crisis.","['security', 'council', 'un', 'chief', 'call', 'immediate', 'end', 'utterly', 'appalling', 'israel-palestine', 'violence']",https://news.un.org/en/story/2021/05/1092042,May,Spring,2,2021,0.348,0.535,0.117,-0.6962,0.6398372,0.347333,0.012829779,negative,negative
1564,2021-05-15 12:00:00+00:00,Palestine,Middle East,Children bearing brunt of escalating violence between Israelis and Palestinians: UNICEF,"More than 40 children have been killed in the current crisis in the Middle East, a senior official with the UN Children’s Fund, UNICEF, said on Saturday.","['child', 'bearing', 'brunt', 'escalating', 'violence', 'israeli', 'palestinian', 'unicef']",https://news.un.org/en/story/2021/05/1092032,May,Spring,2,2021,0.291,0.709,0.0,-0.6249,0.8844563,0.1126106,0.0029330729,negative,negative
1565,2021-05-14 12:00:00+00:00,Palestine,Middle East,"Civilian casualties climb, as UN chief calls on all parties to 'immediately cease' fighting in Gaza and Israel","The UN Secretary-General on Friday issued an urgent appeal for all parties involved in this week's escalation of violence in the occupied Palestinian enclave of Gaza, and Israel, to ""immediately cease the fighting"", or risk creating an ""uncontainable security and humanitarian crisis"".","['civilian', 'casualty', 'climb', 'un', 'chief', 'call', 'party', 'immediately', 'cease', 'fighting', 'gaza', 'israel']",https://news.un.org/en/story/2021/05/1091962,May,Spring,2,2021,0.118,0.755,0.127,0.0516,0.6004379,0.3895161,0.010046047,positive,negative
1566,2021-05-13 12:00:00+00:00,Unknown,Europe,"In Moscow visit, Secretary-General and President Putin discuss importance of multilateralism",UN Secretary-General António Guterres and Russian President Vladimir Putin have discussed the importance of renewed commitment to multilateralism during talks held on Thursday.,"['moscow', 'visit', 'secretary-general', 'president', 'putin', 'discus', 'importance', 'multilateralism']",https://news.un.org/en/story/2021/05/1091922,May,Spring,2,2021,0.0,0.8,0.2,0.3612,0.012237769,0.7775992,0.21016307,positive,neutral
1567,2021-05-13 12:00:00+00:00,Unknown,Middle East,First Person: ‘God save us from famine’,"The conflict in Yemen forced Asia El-Sayeed Ali and her family from her home in Aden’s Al Tawahi district, where there was active fighting, in 2015. Today, she works at a health clinic supported by the World Food Programme (WFP), where she cares for children, and their mothers, suffering from malnutrition.","['first', 'person', 'god', 'save', 'u', 'famine']",https://news.un.org/en/story/2021/05/1091772,May,Spring,2,2021,0.0,0.652,0.348,0.4939,0.052522596,0.68544126,0.26203623,positive,neutral
1568,2021-05-12 12:00:00+00:00,Palestine,Middle East,De-escalation ‘an absolute must’ in Israel-Palestine conflict: Guterres,"De-escalation of the Palestine-Israel conflict is “an absolute must” said the UN Secretary-General on Wednesday, declaring that the mounting death toll, including children, was totally unacceptable.","['de-escalation', 'absolute', 'must', 'israel-palestine', 'conflict', 'guterres']",https://news.un.org/en/story/2021/05/1091852,May,Spring,2,2021,0.247,0.753,0.0,-0.3182,0.123112,0.8117211,0.06516691,negative,neutral
1569,2021-05-12 12:00:00+00:00,Afghanistan,Asia Pacific,Afghanistan: Top UN officials strongly condemn ‘heinous’ attack on girls school,"Two senior UN officials on Wednesday, condemned in the strongest terms, a terrorist attack targeting girls and their families outside a high school in Kabul, the capital of Afghanistan.","['afghanistan', 'top', 'un', 'official', 'strongly', 'condemn', 'heinous', 'attack', 'girl', 'school']",https://news.un.org/en/story/2021/05/1091842,May,Spring,2,2021,0.343,0.422,0.235,-0.4215,0.5512141,0.4296396,0.019146323,negative,negative
1570,2021-05-12 12:00:00+00:00,Iraq,Middle East,Iraq: New UN report shines light on ‘deeply worrying’ pattern of restrictions in Kurdistan,"Over the past year, freedom of expression in the Kurdistan Region of Iraq has been increasingly curtailed, according to a UN report issued on Wednesday.","['iraq', 'new', 'un', 'report', 'shine', 'light', 'deeply', 'worrying', 'pattern', 'restriction', 'kurdistan']",https://news.un.org/en/story/2021/05/1091832,May,Spring,2,2021,0.0,1.0,0.0,0.0,0.549947,0.4322453,0.017807677,neutral,negative
1571,2021-05-12 12:00:00+00:00,YE,Middle East,"More violence ‘last thing Yemen needs’, peace ‘only way’ to resolve crises","Peace is “the only way” to resolve the crisis in Yemen, the UN Humanitarian Coordinator told the Security Council on Wednesday.","['violence', 'last', 'thing', 'yemen', 'need', 'peace', 'way', 'resolve', 'crisis']",https://news.un.org/en/story/2021/05/1091822,May,Spring,2,2021,0.225,0.462,0.313,0.1796,0.4626946,0.4917561,0.04554928,positive,neutral
1572,2021-05-12 12:00:00+00:00,Myanmar,Asia Pacific,Myanmar: UN rights experts urge business ‘to take a stand’ against military junta,United Nations independent rights experts on Wednesday urged businesses in Myanmar to uphold their human rights responsibilities and apply pressure on the military junta to halt grave human rights violations against its own people.,"['myanmar', 'un', 'right', 'expert', 'urge', 'business', 'take', 'stand', 'military', 'junta']",https://news.un.org/en/story/2021/05/1091792,May,Spring,2,2021,0.0,1.0,0.0,0.0,0.14762646,0.82839954,0.023974055,neutral,neutral
1573,2021-05-12 12:00:00+00:00,Unknown,Middle East,"Tensions could escalate to ‘full-scale war’, UN Middle East envoy warns","The UN Special Coordinator for the Middle East Peace Process added his voice to calls for calm in the Occupied Palestinian Territory late on Tuesday, warning that the situation is “escalating towards a full-scale war”, amid continuing air strikes and rocket attacks.","['tension', 'could', 'escalate', 'full-scale', 'war', 'un', 'middle', 'east', 'envoy', 'warns']",https://news.un.org/en/story/2021/05/1091782,May,Spring,2,2021,0.313,0.687,0.0,-0.4767,0.7432369,0.24994682,0.00681628,negative,negative
1574,2021-05-11 12:00:00+00:00,Iraq,Middle East,Credible elections can help propel Iraq towards ‘safe and prosperous future’,"A trusted electoral process with “free and wide-ranging participation” can steer Iraq towards a “safe and prosperous future”, the country’s UN envoy told the Security Council on Tuesday.","['credible', 'election', 'help', 'propel', 'iraq', 'towards', 'safe', 'prosperous', 'future']",https://news.un.org/en/story/2021/05/1091752,May,Spring,2,2021,0.0,0.608,0.392,0.7003,0.0077991034,0.34176275,0.65043813,positive,positive
